delay_limit,max_trace_len,min_trace_len,max_trace_duration,min_num_traces,path,seed,client_sample_size,trace_sample_size,target_trace_sample_size,approach,fields,typical,dependent,multiple,metric,strategy,scoring_matrix,scope,top_1,top_1_std,top_10,top_10_std,top_10_percent,top_10_percent_std
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Url, Category, Domain, Age]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.2675,0.4426553399655313,0.395,0.4888506929523564,0.7325,0.4426553399655313
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Url, Category, Domain, Age, Gender]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.285,0.4514144437210683,0.4525,0.4977386362339189,0.795,0.4037016224886899
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Url, Category, Domain, Gender]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.1925,0.3942635539838796,0.3175,0.4655037593833168,0.585,0.492722031169704
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Url, Category, Domain, Gender, Age, Hour, Day]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.135,0.3417235724968364,0.3325,0.4711090638058245,0.7375,0.4399928976699502
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, 0, 0]",local,0.175,0.3799671038392669,0.42,0.4935585071701224,0.8725,0.3335322323254528
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -1, 0, 0]",local,0.18,0.3841874542459726,0.4325,0.4954227992331397,0.8875,0.3159806164941125
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.175,0.3799671038392669,0.42,0.4935585071701225,0.8725,0.3335322323254531
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -1, 0, 0]",global,0.18,0.3841874542459724,0.4325,0.4954227992331398,0.8875,0.3159806164941125
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",local,0.3125,0.4635124054434789,0.47,0.4990991885387121,0.8,0.3999999999999994
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -1, -1, -1]",local,0.1625,0.3689088640843433,0.38,0.4853864439804641,0.82,0.3841874542459723
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.285,0.4514144437210683,0.4525,0.4977386362339189,0.795,0.4037016224886897
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -1, -1, -1]",global,0.2525,0.4344464869233029,0.4075,0.4913692603327955,0.7375,0.4399928976699502
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -2, -1, -1]",local,0.3175,0.4655037593833167,0.485,0.4997749493522062,0.78,0.4142463035441605
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -2, -1, -1]",local,0.1625,0.3689088640843433,0.3825,0.4859976851796714,0.8275,0.377814438580633
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -2, -1, -1]",global,0.28,0.4489988864128736,0.455,0.4979708826829147,0.7925,0.4055166457742514
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -2, -1, -1]",global,0.2325,0.4224260290275691,0.4225,0.4939572349910456,0.735,0.4413332074521469
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -2, -2]",local,0.31,0.4624932431938887,0.4775,0.4994934934511167,0.795,0.4037016224886896
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -1, -2, -2]",local,0.1675,0.3734216785351371,0.37,0.4828043081829318,0.8275,0.377814438580633
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -2, -2]",global,0.2,0.3999999999999994,0.415,0.4927220311697039,0.7925,0.4055166457742515
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -1, -2, -2]",global,0.2275,0.4192180220362653,0.3825,0.4859976851796712,0.7325,0.4426553399655313
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -2, -2, -2]",local,0.3175,0.4655037593833163,0.4825,0.4996936561534486,0.7775,0.4159251735588984
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -2, -2, -2]",local,0.175,0.379967103839267,0.38,0.4853864439804641,0.84,0.366606055596466
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -2, -2, -2]",global,0.2275,0.4192180220362653,0.41,0.4918333050943175,0.7925,0.4055166457742515
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[1, -2, -2, -2]",global,0.24,0.4270831300812521,0.375,0.4841229182759271,0.6975,0.4593405599334766
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[2, -1, -1, -1]",local,0.2975,0.457158342371655,0.495,0.4999749993749692,0.8475,0.3595048678390886
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[2, -1, -1, -1]",local,0.1675,0.3734216785351372,0.3825,0.4859976851796713,0.855,0.3521008378291665
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[2, -1, -1, -1]",global,0.4025,0.4904016211229324,0.5425,0.4981904756215233,0.81,0.3923009049186597
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,sw,"[2, -1, -1, -1]",global,0.2725,0.4452457186767781,0.46,0.4983974317750857,0.77,0.4208325082500166
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,1,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.398,0.4894854441145285,0.576,0.4941902467673762,0.891,0.3116392144772564
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,2,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.424,0.4941902467673761,0.617,0.486118298359566,0.928,0.2584879107424561
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,3,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.469,0.499038074699718,0.661,0.473369834273376,0.949,0.2199977272609857
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,4,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.468,0.4989749492710031,0.682,0.4656994739099454,0.955,0.2073041244162812
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,5,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.453,0.4977860986407687,0.656,0.4750410508577136,0.957,0.2028570925553258
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,6,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.474,0.4993235424051211,0.687,0.4637143517296,0.957,0.2028570925553258
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,7,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.475,0.4993746088859537,0.671,0.4698499760561874,0.96,0.195959179422655
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,8,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.5,0.5,0.677,0.4676227111678845,0.954,0.2094850830011538
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,9,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.475,0.4993746088859542,0.68,0.466476151587622,0.958,0.200589132307812
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,10,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.475,0.4993746088859543,0.698,0.4591252552408781,0.965,0.1837797594948933
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,11,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.485,0.4997749493522064,0.695,0.4604074282632736,0.958,0.2005891323078109
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,12,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.485,0.4997749493522065,0.687,0.4637143517295999,0.957,0.2028570925553258
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,13,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.478,0.4995157655169658,0.667,0.4712865370451349,0.965,0.1837797594948931
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,14,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.477,0.4994707198625364,0.687,0.4637143517296,0.956,0.2050950998927092
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,15,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.461,0.4984766794946423,0.69,0.4624932431938913,0.958,0.2005891323078114
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,16,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.485,0.4997749493522066,0.691,0.4620811617021451,0.957,0.2028570925553258
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,17,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.497,0.4999909999189955,0.681,0.4660890472860349,0.951,0.2158680152315285
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,18,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.518,0.4996758949559248,0.699,0.4586927075940911,0.96,0.1959591794226553
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,19,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.494,0.4999639987039028,0.695,0.4604074282632737,0.947,0.2240334796408769
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,20,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.478,0.4995157655169656,0.691,0.4620811617021451,0.966,0.181229136730275
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,25,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.485,0.4997749493522066,0.701,0.4578198335590116,0.963,0.1887617546008721
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,30,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.473,0.4992704677827402,0.694,0.4608296865437407,0.955,0.2073041244162799
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,35,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.468,0.4989749492710032,0.678,0.4672429774753149,0.948,0.2220270253820482
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,40,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.472,0.4992153843783249,0.689,0.4629027975720175,0.955,0.2073041244162806
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,45,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.498,0.4999959999840012,0.699,0.4586927075940912,0.957,0.2028570925553258
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,50,frequency,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.477,0.4994707198625365,0.683,0.4653074252577551,0.953,0.2116388433156833
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,1,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.21,0.4073082370883226,0.564,0.495887083921331,0.931,0.2534541378632446
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,2,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.274,0.4460089685196889,0.59,0.4918333050943174,0.966,0.181229136730275
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,3,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.283,0.4504564351854662,0.636,0.4811486256864925,0.969,0.1733176274935708
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,4,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.301,0.4586927075940911,0.624,0.4843800161030606,0.973,0.1620833119108805
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,5,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.335,0.4719904660054039,0.68,0.4664761515876223,0.968,0.1760000000000011
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,6,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.332,0.4709309928216635,0.632,0.4822613399392511,0.975,0.1561249499599586
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,7,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.347,0.4760157560417506,0.672,0.4694848240358794,0.972,0.1649727250184094
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,8,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.352,0.4775939698111809,0.668,0.4709309928216633,0.973,0.1620833119108805
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,9,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.375,0.4841229182759271,0.678,0.4672429774753152,0.981,0.1365247230357946
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,10,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.357,0.4791148087880453,0.674,0.468747266658697,0.98,0.14
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,11,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.354,0.4782091592598356,0.701,0.4578198335590113,0.984,0.1254750971308656
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,12,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.348,0.4763360158543572,0.682,0.4656994739099454,0.982,0.1329511188369639
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,13,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.4,0.4898979485566363,0.711,0.4532979152830916,0.981,0.1365247230357932
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,14,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.387,0.4870636508712158,0.706,0.4555919226676422,0.98,0.1399999999999999
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,15,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.403,0.4905007645253987,0.702,0.4573794923255782,0.977,0.1499033021650962
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,16,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.393,0.4884168301768471,0.704,0.4564909637659868,0.981,0.1365247230357933
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,17,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.383,0.4861182983595664,0.696,0.4599826083668789,0.975,0.1561249499599591
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,18,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.365,0.4814301610825828,0.7,0.4582575694955869,0.98,0.1400000000000005
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,19,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.395,0.4888506929523578,0.697,0.459555219750578,0.971,0.1678064361101817
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1000,500,20,sequence,"[Category, Domain, Age, Gender, Url]",false,false,true,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.393,0.4884168301768471,0.706,0.4555919226676422,0.984,0.1254750971308655
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,10,frequency,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.6985866743582347,0.458871804284518,0.8110758580905683,0.39144834973877585,0.9336602249783674,0.24887508768799516
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,10,frequency,"[Category, Domain, Age, Gender, Url]",false,true,false,kullbrack_leibler,nw,"[1, -1, 0, 0]",global,0.7349293337179117,0.4413708283958733,0.8410729737525238,0.3656080231280587,0.9483703490049034,0.22127817364851352
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,10,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.28929910585520624,0.45343702231575284,0.4736083068935679,0.49930299271582734,0.8335736948370349,0.37246287078414414
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,10,sequence,"[Category, Domain, Age, Gender, Url]",false,true,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.30545139890395157,0.46059835194186793,0.49725987885780215,0.49999249167975207,0.8554946639746178,0.351601399151894
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1500,500,10,frequency,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.7068672839506173,0.4551987772730519,0.8117283950617284,0.39092890365416644,0.9299382716049382,0.2552510188213726
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1500,500,10,frequency,"[Category, Domain, Age, Gender, Url]",false,true,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.7337962962962963,0.4419720487068393,0.835570987654321,0.370664419987527,0.9433641975308642,0.23114538357455602
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1500,500,10,sequence,"[Category, Domain, Age, Gender, Url]",false,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.3060185185185185,0.46083748202840574,0.4979166666666667,0.49999565970342,0.8315586419753086,0.3742577546711938
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,1500,500,10,sequence,"[Category, Domain, Age, Gender, Url]",false,true,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.31882716049382714,0.46602189028548774,0.5141203703703704,0.49980057537038486,0.8466820987654321,0.36029366133136764
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,[Url],true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.655,0.47536827828537204,0.7675,0.4224260290275688,0.8775,0.32786239491591523
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,[Category],true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.145,0.3521008378291665,0.275,0.4465142774872949,0.655,0.475368278285372
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,[Domain],true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.4525,0.49773863623391895,0.64,0.4799999999999996,0.8675,0.3390335529118012
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Category]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.6025,0.4893809865534207,0.7225,0.4477652844962397,0.8475,0.3595048678390891
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Domain]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.6175,0.4859976851796713,0.7575,0.4285950886326177,0.8975,0.3033047147671784
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Category, Domain]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.6075,0.4883070243197393,0.73,0.4439594576084616,0.8625,0.3443744328488984
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Age]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.7025,0.45715834237165487,0.8325,0.373421678535137,0.9475,0.22303306929690928
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Gender]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.6725,0.46930134242296895,0.79,0.407308237088326,0.9025,0.29663740492392443
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Hour]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.5725,0.4947158275212124,0.675,0.468374849879881,0.7775,0.4159251735588985
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Day]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.5725,0.49471582752121235,0.6875,0.46351240544347894,0.785,0.41082234603292955
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, ClickRate]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.645,0.4785133226985426,0.7575,0.4285950886326174,0.8725,0.3335322323254527
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Category, Domain, Age]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.6575,0.47454583551012164,0.7975,0.4018628497385652,0.9325,0.25088593025516637
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Category, Domain, Age, Gender]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.68,0.4664761515876258,0.8275,0.377814438580633,0.9525,0.21270578271405788
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Category, Domain, Gender]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.6325,0.48212420598845834,0.76,0.427083130081252,0.9,0.3000000000000007
1800.0,500,10,86400.0,4,/home/john/data/browsing/browsing.csv,0,400,500,1,frequency,"[Url, Category, Domain, Gender, Age, Hour, Day]",true,false,false,kullbrack_leibler,nw,"[1, -1, -1, -1]",global,0.5825,0.4931467834225438,0.7325,0.4426553399655313,0.8975,0.30330471476717846
